Mine,Latitude,Longitude,Date,Temperature_C,Wind_Speed_m_s,Relative_Humidity_percent,Precipitation_mm,Soil_Moisture_0_7cm,Soil_Moisture_7_28cm,Soil_Moisture_28_100cm,Soil_Moisture_0_100cm
Tirodi,21.68351,79.72464,2025-04-03,31.25,1.18,26.0,0.49,0.303,0.278,0.308,0.302
Tirodi,21.68351,79.72464,2025-04-04,31.21,0.98,30.83,1.0,0.392,0.282,0.317,0.315
Tirodi,21.68351,79.72464,2025-04-05,31.64,1.78,23.01,0.0,0.375,0.291,0.277,0.287
Tirodi,21.68351,79.72464,2025-04-06,32.01,1.72,16.66,0.0,0.357,0.32,0.271,0.287
Tirodi,21.68351,79.72464,2025-04-07,33.15,1.07,15.9,0.0,0.339,0.343,0.271,0.291
Tirodi,21.68351,79.72464,2025-04-08,32.61,1.63,22.31,0.0,0.317,0.349,0.271,0.291
Tirodi,21.68351,79.72464,2025-04-09,32.44,1.94,31.83,2.69,0.293,0.341,0.271,0.288
Tirodi,21.68351,79.72464,2025-04-10,33.5,1.79,28.41,0.27,0.297,0.338,0.272,0.288
Tirodi,21.68351,79.72464,2025-04-11,33.42,1.55,21.65,0.06,0.284,0.308,0.272,0.28
Tirodi,21.68351,79.72464,2025-04-12,32.69,2.55,20.11,0.0,0.268,0.299,0.272,0.277
Tirodi,21.68351,79.72464,2025-04-13,33.42,1.1,21.65,0.15,0.263,0.303,0.272,0.278
Tirodi,21.68351,79.72464,2025-04-14,33.38,1.65,21.56,0.83,0.271,0.312,0.273,0.281
Tirodi,21.68351,79.72464,2025-04-15,33.04,2.17,24.6,0.0,0.26,0.314,0.273,0.281
Tirodi,21.68351,79.72464,2025-04-16,32.59,2.11,33.74,0.0,0.25,0.319,0.273,0.281
Tirodi,21.68351,79.72464,2025-04-17,34.02,1.81,30.07,0.01,0.256,0.322,0.273,0.282
Tirodi,21.68351,79.72464,2025-04-18,35.07,2.04,26.12,0.0,0.252,0.315,0.273,0.281
Tirodi,21.68351,79.72464,2025-04-19,35.58,2.1,21.84,0.16,0.255,0.313,0.274,0.281
Tirodi,21.68351,79.72464,2025-04-20,35.05,2.09,16.94,0.0,0.255,0.309,0.274,0.28
Tirodi,21.68351,79.72464,2025-04-21,35.14,1.95,17.4,0.0,0.25,0.303,0.274,0.278
Tirodi,21.68351,79.72464,2025-04-22,35.71,1.88,11.61,0.0,0.23,0.294,0.274,0.275
Tirodi,21.68351,79.72464,2025-04-23,35.48,1.57,12.24,0.0,0.242,0.287,0.275,0.275
Tirodi,21.68351,79.72464,2025-04-24,35.26,2.42,11.08,0.0,0.247,0.284,0.275,0.275
Tirodi,21.68351,79.72464,2025-04-25,35.77,2.03,14.1,0.0,0.26,0.28,0.275,0.275
Tirodi,21.68351,79.72464,2025-04-26,36.07,1.74,17.5,0.01,0.258,0.28,0.275,0.275
Tirodi,21.68351,79.72464,2025-04-27,33.62,2.86,27.98,4.93,0.264,0.273,0.275,0.274
Tirodi,21.68351,79.72464,2025-04-28,32.94,2.47,31.41,2.31,0.283,0.258,0.275,0.272
Tirodi,21.68351,79.72464,2025-04-29,32.78,2.62,34.95,1.51,0.316,0.26,0.276,0.276
Tirodi,21.68351,79.72464,2025-04-30,33.1,2.22,34.58,1.11,0.348,0.261,0.276,0.278
Tirodi,21.68351,79.72464,2025-05-01,32.32,3.15,42.26,1.89,0.36,0.263,0.276,0.279
Tirodi,21.68351,79.72464,2025-05-02,32.68,2.43,39.19,0.13,0.326,0.264,0.276,0.277
Tirodi,21.68351,79.72464,2025-05-03,33.27,2.45,40.53,0.92,0.328,0.264,0.276,0.277
Tirodi,21.68351,79.72464,2025-05-04,30.98,2.16,52.72,14.18,0.333,0.265,0.276,0.278
Tirodi,21.68351,79.72464,2025-05-05,30.05,1.39,56.97,3.01,0.317,0.265,0.277,0.277
Tirodi,21.68351,79.72464,2025-05-06,30.5,1.49,50.65,1.03,0.324,0.266,0.277,0.278
Tirodi,21.68351,79.72464,2025-05-07,30.63,1.68,47.48,0.0,0.327,0.266,0.277,0.278
Tirodi,21.68351,79.72464,2025-05-08,30.39,1.66,45.15,0.14,0.309,0.266,0.277,0.277
Tirodi,21.68351,79.72464,2025-05-09,31.17,1.47,48.35,0.01,0.295,0.267,0.277,0.276
Tirodi,21.68351,79.72464,2025-05-10,32.71,1.08,43.08,1.09,0.28,0.267,0.277,0.275
Tirodi,21.68351,79.72464,2025-05-11,33.75,1.59,41.83,0.12,0.276,0.267,0.277,0.275
Tirodi,21.68351,79.72464,2025-05-12,35.21,1.91,35.61,0.01,0.29,0.269,0.278,0.277
Tirodi,21.68351,79.72464,2025-05-13,35.74,2.06,32.92,1.33,0.308,0.268,0.278,0.278
Tirodi,21.68351,79.72464,2025-05-14,34.97,1.57,36.86,3.1,0.306,0.264,0.279,0.278
Tirodi,21.68351,79.72464,2025-05-15,34.1,1.74,44.4,5.25,0.3,0.265,0.279,0.277
Tirodi,21.68351,79.72464,2025-05-16,34.3,0.86,46.82,0.33,0.299,0.265,0.28,0.278
Tirodi,21.68351,79.72464,2025-05-17,34.2,1.5,45.61,5.09,0.287,0.265,0.278,0.276
Tirodi,21.68351,79.72464,2025-05-18,33.18,1.23,52.48,7.87,0.288,0.265,0.277,0.275
Tirodi,21.68351,79.72464,2025-05-19,33.6,2.0,51.82,0.0,0.279,0.265,0.277,0.275
Tirodi,21.68351,79.72464,2025-05-20,35.02,1.48,44.86,0.13,0.281,0.265,0.277,0.275
Tirodi,21.68351,79.72464,2025-05-21,33.51,1.63,50.14,13.63,0.29,0.265,0.277,0.275
Tirodi,21.68351,79.72464,2025-05-22,31.52,1.82,58.33,0.12,0.311,0.265,0.277,0.277
Tirodi,21.68351,79.72464,2025-05-23,30.92,1.67,57.54,0.1,0.313,0.265,0.278,0.278
Tirodi,21.68351,79.72464,2025-05-24,28.45,1.68,71.32,2.87,0.332,0.265,0.278,0.279
Tirodi,21.68351,79.72464,2025-05-25,27.5,2.36,76.7,6.35,0.438,0.292,0.278,0.292
Tirodi,21.68351,79.72464,2025-05-26,30.46,1.52,64.95,1.16,0.421,0.314,0.278,0.295
Tirodi,21.68351,79.72464,2025-05-27,31.63,1.43,61.72,3.44,0.382,0.303,0.281,0.293
Tirodi,21.68351,79.72464,2025-05-28,31.31,1.72,65.09,7.19,0.42,0.313,0.289,0.303
Tirodi,21.68351,79.72464,2025-05-29,31.26,2.02,65.45,10.66,0.436,0.333,0.29,0.309
Tirodi,21.68351,79.72464,2025-05-30,32.38,2.65,61.07,0.61,0.441,0.346,0.291,0.313
Tirodi,21.68351,79.72464,2025-05-31,30.59,2.46,62.26,2.19,0.421,0.358,0.298,0.319
Tirodi,21.68351,79.72464,2025-06-01,32.0,4.1,48.12,0.0,0.406,0.367,0.308,0.327
Tirodi,21.68351,79.72464,2025-06-02,30.42,3.37,60.92,2.31,0.387,0.365,0.305,0.323
Tirodi,21.68351,79.72464,2025-06-03,31.09,3.44,53.65,0.05,0.387,0.357,0.301,0.319
Tirodi,21.68351,79.72464,2025-06-04,30.74,1.68,55.53,0.67,0.369,0.35,0.288,0.307
Tirodi,21.68351,79.72464,2025-06-05,31.97,1.59,47.97,1.59,0.359,0.344,0.276,0.296
Tirodi,21.68351,79.72464,2025-06-06,33.07,1.48,40.96,0.0,0.335,0.338,0.275,0.292
Tirodi,21.68351,79.72464,2025-06-07,33.52,2.08,41.58,0.0,0.318,0.333,0.275,0.29
Tirodi,21.68351,79.72464,2025-06-08,34.93,2.87,40.35,0.15,0.304,0.33,0.275,0.289
Tirodi,21.68351,79.72464,2025-06-09,35.75,2.39,38.46,0.01,0.295,0.328,0.275,0.288
Tirodi,21.68351,79.72464,2025-06-10,36.24,3.19,35.24,0.28,0.301,0.333,0.277,0.291
Tirodi,21.68351,79.72464,2025-06-11,32.3,3.01,53.31,5.12,0.315,0.339,0.278,0.293
Tirodi,21.68351,79.72464,2025-06-12,32.45,3.04,53.32,0.62,0.308,0.335,0.278,0.292
Tirodi,21.68351,79.72464,2025-06-13,32.83,2.41,54.85,0.3,0.291,0.321,0.278,0.288
Tirodi,21.68351,79.72464,2025-06-14,32.74,2.49,55.52,2.81,0.277,0.314,0.28,0.287
Tirodi,21.68351,79.72464,2025-06-15,31.94,2.4,60.28,9.33,0.297,0.325,0.292,0.299
Tirodi,21.68351,79.72464,2025-06-16,30.07,3.19,68.64,5.78,0.409,0.343,0.301,0.317
Tirodi,21.68351,79.72464,2025-06-17,29.3,2.87,69.5,4.58,0.432,0.345,0.305,0.322
Tirodi,21.68351,79.72464,2025-06-18,30.66,3.38,60.83,0.38,0.397,0.337,0.298,0.313
Tirodi,21.68351,79.72464,2025-06-19,27.98,4.2,77.12,5.91,0.373,0.329,0.283,0.299
Tirodi,21.68351,79.72464,2025-06-20,27.57,3.71,78.0,7.78,0.423,0.343,0.269,0.295
Tirodi,21.68351,79.72464,2025-06-21,29.24,3.28,69.33,5.28,0.447,0.398,0.269,0.309
Tirodi,21.68351,79.72464,2025-06-22,28.71,3.55,68.95,3.43,0.463,0.397,0.27,0.31
Tirodi,21.68351,79.72464,2025-06-23,27.88,4.16,72.6,8.4,0.463,0.408,0.27,0.313
Tirodi,21.68351,79.72464,2025-06-24,28.04,3.46,78.58,19.22,0.506,0.487,0.278,0.338
Tirodi,21.68351,79.72464,2025-06-25,27.12,1.69,83.6,20.65,0.498,0.494,0.303,0.357
Tirodi,21.68351,79.72464,2025-06-26,27.93,1.87,79.13,4.48,0.504,0.495,0.315,0.366
Tirodi,21.68351,79.72464,2025-06-27,27.88,3.59,77.62,15.72,0.496,0.488,0.328,0.373
Tirodi,21.68351,79.72464,2025-06-28,26.95,2.87,81.27,18.87,0.491,0.488,0.335,0.378
Tirodi,21.68351,79.72464,2025-06-29,25.84,3.75,83.56,16.88,0.498,0.482,0.34,0.381
Tirodi,21.68351,79.72464,2025-06-30,25.61,5.18,88.23,27.65,0.508,0.506,0.361,0.402
Tirodi,21.68351,79.72464,2025-07-01,26.27,3.23,88.77,41.54,0.508,0.51,0.397,0.428
Tirodi,21.68351,79.72464,2025-07-02,25.4,3.71,87.72,7.56,0.495,0.497,0.41,0.434
Tirodi,21.68351,79.72464,2025-07-03,26.28,3.08,87.97,8.36,0.487,0.483,0.413,0.433
Tirodi,21.68351,79.72464,2025-07-04,26.21,4.07,87.22,11.12,0.507,0.51,0.433,0.455
Tirodi,21.68351,79.72464,2025-07-05,25.88,4.63,89.32,11.47,0.497,0.498,0.45,0.463
Tirodi,21.68351,79.72464,2025-07-06,26.0,3.75,90.49,41.8,0.503,0.507,0.462,0.474
Tirodi,21.68351,79.72464,2025-07-07,25.65,4.38,93.38,84.84,0.508,0.517,0.515,0.515
Tirodi,21.68351,79.72464,2025-07-08,25.35,4.32,94.01,88.81,0.511,0.511,0.516,0.515
Tirodi,21.68351,79.72464,2025-07-09,26.06,3.13,90.99,8.37,0.507,0.511,0.516,0.514
Tirodi,21.68351,79.72464,2025-07-10,26.61,2.85,88.32,3.59,0.502,0.507,0.513,0.511
Tirodi,21.68351,79.72464,2025-07-11,26.41,2.99,87.22,2.59,0.498,0.51,0.513,0.511
Tirodi,21.68351,79.72464,2025-07-12,26.93,2.74,86.55,5.63,0.486,0.492,0.51,0.504
Tirodi,21.68351,79.72464,2025-07-13,26.76,3.11,87.27,5.07,0.48,0.48,0.505,0.498
Tirodi,21.68351,79.72464,2025-07-14,26.6,2.5,86.92,3.1,0.479,0.479,0.501,0.495
Tirodi,21.68351,79.72464,2025-07-15,26.54,1.55,88.54,14.86,0.475,0.474,0.498,0.491
Tirodi,21.68351,79.72464,2025-07-16,27.52,1.35,85.49,5.11,0.495,0.487,0.496,0.494
Tirodi,21.68351,79.72464,2025-07-17,26.67,1.07,83.82,12.52,0.495,0.499,0.496,0.496
Tirodi,21.68351,79.72464,2025-07-18,27.19,1.13,85.43,2.47,0.481,0.49,0.494,0.492
Tirodi,21.68351,79.72464,2025-07-19,27.35,1.04,84.23,4.26,0.465,0.479,0.492,0.487
Tirodi,21.68351,79.72464,2025-07-20,27.62,1.36,82.01,6.21,0.463,0.469,0.489,0.483
Tirodi,21.68351,79.72464,2025-07-21,28.1,0.74,82.77,10.82,0.497,0.495,0.488,0.491
Tirodi,21.68351,79.72464,2025-07-22,27.5,1.69,87.98,7.72,0.496,0.505,0.491,0.494
Tirodi,21.68351,79.72464,2025-07-23,26.74,2.58,92.64,41.48,0.504,0.509,0.507,0.507
Tirodi,21.68351,79.72464,2025-07-24,26.34,3.17,92.17,27.79,0.513,0.503,0.517,0.514
Tirodi,21.68351,79.72464,2025-07-25,26.2,3.39,94.36,55.69,0.511,0.5,0.516,0.513
Tirodi,21.68351,79.72464,2025-07-26,25.87,4.2,94.24,22.32,0.513,0.503,0.517,0.514
Tirodi,21.68351,79.72464,2025-07-27,25.83,4.85,90.1,4.9,0.486,0.48,0.507,0.5
Tirodi,21.68351,79.72464,2025-07-28,25.14,4.86,92.08,2.39,0.481,0.474,0.488,0.485
Tirodi,21.68351,79.72464,2025-07-29,24.71,6.5,92.6,6.55,0.506,0.509,0.486,0.492
Tirodi,21.68351,79.72464,2025-07-30,25.15,4.08,92.87,2.14,0.484,0.495,0.482,0.485
Tirodi,21.68351,79.72464,2025-07-31,25.88,2.69,87.4,1.84,0.47,0.483,0.474,0.475
Tirodi,21.68351,79.72464,2025-08-01,26.35,2.0,85.93,3.46,0.461,0.472,0.465,0.466
Tirodi,21.68351,79.72464,2025-08-02,26.94,1.94,85.62,1.63,0.449,0.461,0.457,0.457
Tirodi,21.68351,79.72464,2025-08-03,27.35,1.64,84.07,1.64,0.435,0.449,0.45,0.449
Tirodi,21.68351,79.72464,2025-08-04,27.87,1.15,82.43,1.11,0.421,0.439,0.444,0.441
Tirodi,21.68351,79.72464,2025-08-05,28.08,0.93,81.01,0.97,0.406,0.43,0.436,0.433
Tirodi,21.68351,79.72464,2025-08-06,27.89,1.02,81.5,0.79,0.381,0.419,0.426,0.421
Tirodi,21.68351,79.72464,2025-08-07,27.56,1.3,81.17,1.99,0.403,0.405,0.411,0.409
Tirodi,21.68351,79.72464,2025-08-08,26.25,1.21,87.58,14.55,0.449,0.394,0.4,0.402
Tirodi,21.68351,79.72464,2025-08-09,25.95,1.11,84.1,2.22,0.475,0.418,0.397,0.407
Tirodi,21.68351,79.72464,2025-08-10,26.77,1.32,83.71,0.32,0.436,0.415,0.394,0.401
Tirodi,21.68351,79.72464,2025-08-11,26.06,1.71,92.21,1.85,0.4,0.397,0.39,0.392
Tirodi,21.68351,79.72464,2025-08-12,26.5,2.05,89.81,1.89,0.423,0.388,0.382,0.386
Tirodi,21.68351,79.72464,2025-08-13,26.44,1.71,92.23,21.7,0.502,0.475,0.379,0.408
Tirodi,21.68351,79.72464,2025-08-14,26.87,1.42,86.35,8.03,0.49,0.493,0.391,0.42
Tirodi,21.68351,79.72464,2025-08-15,26.96,1.26,86.6,5.61,0.495,0.492,0.397,0.423
Tirodi,21.68351,79.72464,2025-08-16,26.92,2.16,88.82,25.34,0.494,0.502,0.405,0.432
Tirodi,21.68351,79.72464,2025-08-17,27.16,2.4,88.42,2.97,0.49,0.494,0.415,0.437
Tirodi,21.68351,79.72464,2025-08-18,26.73,1.75,88.67,29.62,0.494,0.494,0.42,0.441
Tirodi,21.68351,79.72464,2025-08-19,27.1,1.22,87.59,30.75,0.501,0.504,0.431,0.451
Tirodi,21.68351,79.72464,2025-08-20,25.8,2.59,92.89,17.99,0.502,0.509,0.457,0.471
Tirodi,21.68351,79.72464,2025-08-21,25.95,2.85,89.99,7.21,0.495,0.503,0.472,0.48
Tirodi,21.68351,79.72464,2025-08-22,26.16,3.25,90.06,15.65,0.497,0.502,0.476,0.483
Tirodi,21.68351,79.72464,2025-08-23,25.74,3.85,90.16,7.7,0.5,0.508,0.484,0.49
Tirodi,21.68351,79.72464,2025-08-24,25.32,4.31,90.17,3.65,0.5,0.508,0.495,0.498
Tirodi,21.68351,79.72464,2025-08-25,25.89,3.01,87.91,0.36,0.496,0.508,0.504,0.504
Tirodi,21.68351,79.72464,2025-08-26,26.5,1.4,86.67,16.31,0.494,0.502,0.504,0.502
Tirodi,21.68351,79.72464,2025-08-27,27.22,1.14,86.25,13.54,0.503,0.504,0.503,0.504
Tirodi,21.68351,79.72464,2025-08-28,27.7,0.68,83.88,21.57,0.495,0.507,0.51,0.508
Tirodi,21.68351,79.72464,2025-08-29,26.81,1.57,87.6,4.45,0.494,0.492,0.514,0.508
Tirodi,21.68351,79.72464,2025-08-30,26.84,1.38,88.38,2.73,0.469,0.474,0.509,0.498
Tirodi,21.68351,79.72464,2025-08-31,26.56,2.2,91.28,6.8,0.481,0.475,0.504,0.496
Tirodi,21.68351,79.72464,2025-09-01,26.4,1.89,89.36,14.75,0.5,0.503,0.505,0.504
Tirodi,21.68351,79.72464,2025-09-02,26.56,1.09,86.58,10.38,0.507,0.512,0.513,0.512
Tirodi,21.68351,79.72464,2025-09-03,26.46,0.82,85.8,25.74,0.505,0.508,0.516,0.514
Tirodi,21.68351,79.72464,2025-09-04,25.85,2.18,91.45,3.63,0.488,0.493,0.504,0.501
Tirodi,21.68351,79.72464,2025-09-05,25.65,2.6,89.52,0.64,0.482,0.499,0.492,0.493
Tirodi,21.68351,79.72464,2025-09-06,25.71,1.71,90.3,0.3,0.469,0.485,0.479,0.48
Tirodi,21.68351,79.72464,2025-09-07,25.74,1.23,90.06,2.61,0.439,0.472,0.468,0.467
Tirodi,21.68351,79.72464,2025-09-08,26.76,1.12,87.23,3.19,0.411,0.457,0.459,0.455
Tirodi,21.68351,79.72464,2025-09-09,26.7,1.3,88.35,10.84,0.448,0.469,0.452,0.455
Tirodi,21.68351,79.72464,2025-09-10,27.03,1.6,88.38,7.87,0.445,0.466,0.446,0.45
Tirodi,21.68351,79.72464,2025-09-11,26.36,2.17,89.47,13.18,0.461,0.463,0.44,0.446
Tirodi,21.68351,79.72464,2025-09-12,26.35,1.51,90.0,19.36,0.48,0.462,0.437,0.445
Tirodi,21.68351,79.72464,2025-09-13,27.07,1.49,86.97,1.12,0.492,0.481,0.433,0.447
Tirodi,21.68351,79.72464,2025-09-14,26.73,1.26,89.94,5.87,0.481,0.493,0.435,0.45
Tirodi,21.68351,79.72464,2025-09-15,26.09,1.53,93.4,9.99,0.496,0.498,0.44,0.456
Tirodi,21.68351,79.72464,2025-09-16,25.97,1.17,88.62,16.81,0.498,0.5,0.451,0.465
Tirodi,21.68351,79.72464,2025-09-17,26.41,1.13,88.11,7.32,0.493,0.497,0.454,0.465
Tirodi,21.68351,79.72464,2025-09-18,26.67,1.06,87.38,7.23,0.49,0.5,0.456,0.468
Tirodi,21.68351,79.72464,2025-09-19,26.89,1.14,88.53,1.22,0.451,0.481,0.456,0.461
Tirodi,21.68351,79.72464,2025-09-20,26.73,0.92,88.71,2.8,0.443,0.466,0.453,0.455
Tirodi,21.68351,79.72464,2025-09-21,27.29,1.51,84.84,1.16,0.443,0.458,0.45,0.451
Tirodi,21.68351,79.72464,2025-09-22,27.27,1.47,82.81,2.97,0.409,0.446,0.441,0.44
Tirodi,21.68351,79.72464,2025-09-23,26.49,1.68,83.34,0.08,0.393,0.433,0.435,0.431
Tirodi,21.68351,79.72464,2025-09-24,26.08,2.19,88.05,11.65,0.38,0.419,0.431,0.425
Tirodi,21.68351,79.72464,2025-09-25,25.01,2.14,93.02,18.16,0.462,0.427,0.429,0.431
Tirodi,21.68351,79.72464,2025-09-26,26.78,2.25,89.62,4.63,0.444,0.438,0.425,0.429
Tirodi,21.68351,79.72464,2025-09-27,26.03,2.38,92.33,26.93,0.471,0.45,0.421,0.431
Tirodi,21.68351,79.72464,2025-09-28,25.92,2.46,89.73,4.66,0.497,0.486,0.421,0.44
Tirodi,21.68351,79.72464,2025-09-29,25.99,1.45,89.19,2.5,0.478,0.483,0.423,0.439
Tirodi,21.68351,79.72464,2025-09-30,26.32,0.93,86.55,10.3,0.439,0.468,0.423,0.434
Tirodi,21.68351,79.72464,2025-10-01,26.42,1.49,88.63,1.14,0.448,0.457,0.421,0.43
Tirodi,21.68351,79.72464,2025-10-02,25.92,1.83,89.84,1.48,0.446,0.453,0.417,0.427
Tirodi,21.68351,79.72464,2025-10-03,25.83,2.2,89.69,3.3,0.429,0.445,0.418,0.424
Tirodi,21.68351,79.72464,2025-10-04,25.97,1.69,89.63,1.63,0.443,0.435,0.417,0.423
Tirodi,21.68351,79.72464,2025-10-05,25.4,1.16,90.49,12.93,0.472,0.434,0.414,0.422
Tirodi,21.68351,79.72464,2025-10-06,25.1,1.37,87.72,14.16,0.493,0.466,0.413,0.429
Tirodi,21.68351,79.72464,2025-10-07,25.52,1.2,85.5,2.94,0.476,0.477,0.414,0.431
Tirodi,21.68351,79.72464,2025-10-08,25.62,1.15,82.55,5.42,0.443,0.464,0.413,0.426
Tirodi,21.68351,79.72464,2025-10-09,24.18,2.11,85.43,3.25,0.416,0.448,0.411,0.419
Tirodi,21.68351,79.72464,2025-10-10,23.17,1.98,88.95,11.91,0.399,0.431,0.408,0.413
Tirodi,21.68351,79.72464,2025-10-11,23.49,2.06,89.53,6.38,0.395,0.424,0.407,0.41
Tirodi,21.68351,79.72464,2025-10-12,23.82,1.43,87.24,0.0,0.373,0.409,0.406,0.404
Tirodi,21.68351,79.72464,2025-10-13,23.96,1.23,85.28,0.0,0.357,0.397,0.404,0.399
Tirodi,21.68351,79.72464,2025-10-14,23.75,1.57,87.01,0.0,0.351,0.39,0.401,0.396
Tirodi,21.68351,79.72464,2025-10-15,23.89,1.64,86.06,0.08,0.335,0.38,0.399,0.391
Tirodi,21.68351,79.72464,2025-10-16,24.12,1.24,82.88,1.33,0.314,0.365,0.398,0.385
Tirodi,21.68351,79.72464,2025-10-17,23.86,1.1,84.59,0.1,0.317,0.367,0.398,0.386
Tirodi,21.68351,79.72464,2025-10-18,23.19,1.17,83.22,0.0,0.329,0.367,0.395,0.384
Tirodi,21.68351,79.72464,2025-10-19,22.18,1.48,83.55,0.0,0.318,0.365,0.393,0.382
Tirodi,21.68351,79.72464,2025-10-20,22.9,1.65,86.02,0.03,0.314,0.36,0.391,0.379
Tirodi,21.68351,79.72464,2025-10-21,24.24,2.02,88.71,0.01,0.31,0.35,0.387,0.374
Tirodi,21.68351,79.72464,2025-10-22,24.17,1.96,86.97,0.0,0.303,0.339,0.384,0.369
Tirodi,21.68351,79.72464,2025-10-23,23.59,1.67,86.3,0.0,0.289,0.33,0.378,0.361
Tirodi,21.68351,79.72464,2025-10-24,23.89,1.63,86.4,0.06,0.282,0.318,0.371,0.353
Tirodi,21.68351,79.72464,2025-10-25,23.14,1.62,88.33,8.16,0.309,0.327,0.374,0.359
Tirodi,21.68351,79.72464,2025-10-26,23.09,1.74,91.56,13.41,0.4,0.337,0.373,0.367
Tirodi,21.68351,79.72464,2025-10-27,24.57,2.18,87.52,0.11,0.436,0.361,0.371,0.374
Tirodi,21.68351,79.72464,2025-10-28,24.68,3.18,87.59,0.05,0.404,0.361,0.371,0.371
Tirodi,21.68351,79.72464,2025-10-29,25.3,3.96,88.29,4.18,0.406,0.36,0.369,0.369
Tirodi,21.68351,79.72464,2025-10-30,24.79,2.95,93.58,7.83,0.472,0.392,0.361,0.375
Tirodi,21.68351,79.72464,2025-10-31,25.47,2.01,89.96,4.88,0.472,0.44,0.364,0.387
Tirodi,21.68351,79.72464,2025-11-01,25.66,0.86,86.39,0.33,0.457,0.439,0.365,0.387
Tirodi,21.68351,79.72464,2025-11-02,25.42,0.96,87.18,3.07,0.447,0.434,0.366,0.386
Tirodi,21.68351,79.72464,2025-11-03,24.79,0.99,84.3,0.32,0.433,0.427,0.364,0.382
Tirodi,21.68351,79.72464,2025-11-04,24.19,0.88,78.83,0.0,0.416,0.419,0.359,0.375
Tirodi,21.68351,79.72464,2025-11-05,23.4,1.25,81.97,0.0,0.399,0.41,0.354,0.368
Tirodi,21.68351,79.72464,2025-11-06,21.74,1.82,77.74,0.0,0.379,0.399,0.35,0.362
Tirodi,21.68351,79.72464,2025-11-07,19.81,1.43,67.96,0.0,0.366,0.393,0.352,0.361
Tirodi,21.68351,79.72464,2025-11-08,18.62,1.25,72.08,0.0,0.352,0.385,0.35,0.358
Tirodi,21.68351,79.72464,2025-11-09,16.76,1.49,72.42,0.0,0.34,0.377,0.35,0.355
Tirodi,21.68351,79.72464,2025-11-10,17.46,0.95,63.84,0.0,0.326,0.369,0.346,0.35
Tirodi,21.68351,79.72464,2025-11-11,17.7,1.16,64.83,0.0,0.322,0.364,0.345,0.348
Tirodi,21.68351,79.72464,2025-11-12,17.48,1.32,67.14,0.0,0.317,0.361,0.342,0.344
Tirodi,21.68351,79.72464,2025-11-13,16.73,1.57,69.46,0.0,0.317,0.36,0.347,0.348
Tirodi,21.68351,79.72464,2025-11-14,16.56,1.49,71.5,0.0,0.317,0.359,0.352,0.351
Tirodi,21.68351,79.72464,2025-11-15,16.96,1.4,73.52,0.0,0.311,0.355,0.351,0.349
Tirodi,21.68351,79.72464,2025-11-16,16.07,1.48,71.54,0.67,0.311,0.354,0.352,0.35
Tirodi,21.68351,79.72464,2025-11-17,15.25,1.59,75.53,0.0,0.303,0.35,0.351,0.347
Tirodi,21.68351,79.72464,2025-11-18,15.2,1.37,77.47,0.67,0.288,0.34,0.345,0.34
Tirodi,21.68351,79.72464,2025-11-19,16.05,1.29,77.31,0.0,0.282,0.333,0.344,0.337
Tirodi,21.68351,79.72464,2025-11-20,16.85,1.36,79.2,0.0,0.28,0.331,0.342,0.335
Tirodi,21.68351,79.72464,2025-11-21,18.61,0.86,75.63,0.0,0.285,0.331,0.344,0.337
Tirodi,21.68351,79.72464,2025-11-22,19.6,0.69,70.11,0.0,0.286,0.328,0.343,0.336
Tirodi,21.68351,79.72464,2025-11-23,19.27,1.02,74.65,0.0,0.298,0.332,0.347,0.34
Tirodi,21.68351,79.72464,2025-11-24,19.19,1.64,82.32,0.0,0.299,0.334,0.349,0.343
Tirodi,21.68351,79.72464,2025-11-25,19.41,1.21,79.51,0.0,0.303,0.336,0.349,0.343
Tirodi,21.68351,79.72464,2025-11-26,18.93,1.42,80.76,0.08,0.311,0.34,0.352,0.347
Tirodi,21.68351,79.72464,2025-11-27,18.61,1.68,79.08,0.0,0.315,0.342,0.355,0.349
Tirodi,21.68351,79.72464,2025-11-28,16.19,1.61,75.35,0.0,0.309,0.339,0.355,0.349
Tirodi,21.68351,79.72464,2025-11-29,16.94,1.36,72.17,0.0,0.301,0.335,0.354,0.346
Tirodi,21.68351,79.72464,2025-11-30,17.16,1.55,73.73,0.0,0.295,0.332,0.352,0.344
Tirodi,21.68351,79.72464,2025-12-01,18.1,1.45,75.93,0.0,0.293,0.328,0.351,0.342
Tirodi,21.68351,79.72464,2025-12-02,18.02,1.4,77.64,0.0,0.285,0.323,0.346,0.337
Tirodi,21.68351,79.72464,2025-12-03,17.66,1.55,74.92,0.0,0.289,0.322,0.345,0.336
Tirodi,21.68351,79.72464,2025-12-04,17.32,1.7,73.17,0.0,0.281,0.32,0.344,0.335
Tirodi,21.68351,79.72464,2025-12-05,16.67,1.85,69.08,0.0,0.276,0.317,0.342,0.332
Tirodi,21.68351,79.72464,2025-12-06,15.97,1.61,62.0,0.0,0.274,0.312,0.341,0.33
Tirodi,21.68351,79.72464,2025-12-07,15.78,1.37,64.5,0.0,0.278,0.314,0.341,0.331
Tirodi,21.68351,79.72464,2025-12-08,16.92,1.74,60.43,0.0,0.274,0.315,0.34,0.33
Tirodi,21.68351,79.72464,2025-12-09,16.74,2.12,60.22,0.0,0.268,0.313,0.339,0.329
Tirodi,21.68351,79.72464,2025-12-10,16.61,1.72,54.09,0.0,0.266,0.312,0.339,0.328
